timestamp,label,mode,scope,prefix,reads,logicalBytes,remoteGets,remoteBytes,readAmp,cacheHitRate,policySwitches,fallbackReads,demandClampReads,ioLatencySumNanos,nsPerOp,p50Ns,p95Ns,p99Ns,prefetchGets,prefetchBytes,prefetchUsefulBytes,prefetchWastedBytes,prefetchCancelledBytes,budgetMiB,prefetchBlockMiB,prefetchDepth,case,costSeconds
20260729-192027,headroom_b128_block1_depth1_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,2482,800609176,1.4066,0.3110,0,0,0,0,0.0,0,0,0,563,147587072,8438404,139148668,0,128,1,1,forced:template_locality,131.7352
20260729-192027,headroom_b128_block1_depth1_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,1638,786159664,1.2155,0.1406,0,0,0,0,0.0,0,0,0,287,75235328,190435,75044893,0,128,1,1,forced:template_locality,89.3974
20260729-192027,headroom_b128_block1_depth1_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,965,158153933,25.7545,0.4153,0,0,0,0,0.0,0,0,0,254,66584576,580200,66004376,0,128,1,1,forced:template_locality,49.7583
20260729-192027,headroom_b128_block1_depth1_forced_template_locality,forced_template_locality,prefix,sift,1216,3142849,766,93911361,29.8810,0.4720,0,0,0,0,0.0,0,0,0,124,32305452,1108240,31197212,0,128,1,1,forced:template_locality,39.1956
20260729-192027,headroom_b128_block1_depth1_forced_template_locality,forced_template_locality,prefix,emb_real,1216,969764,7,1263887,1.3033,0.9967,0,0,0,0,0.0,0,0,0,3,683921,302760,381161,0,128,1,1,forced:template_locality,0.3621
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,9552,11348987923,4.3851,0.5337,0,0,0,26612007823,2843301.7,2347401,5767311,11210956,4335,4545382525,169250798,4376131727,0,128,1,1,forced:s3a_prefetch,585.8324
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,1160,1243235555,4.2006,0.4843,0,0,0,0,0.0,0,0,0,485,508364925,64993671,443371254,0,128,1,1,forced:s3a_prefetch,69.8564
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,907,1790387621,1.6827,0.1047,0,0,0,0,0.0,0,0,0,317,332398592,12529267,319869325,0,128,1,1,forced:s3a_prefetch,62.4245
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,128,1,1,forced:s3a_prefetch,0.1805
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,3275,3552654665,6.2416,0.3961,0,0,0,0,0.0,0,0,0,1593,1670381568,74743754,1595637814,0,128,1,1,forced:s3a_prefetch,197.6308
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,2767,3255753637,5.0340,0.0655,0,0,0,0,0.0,0,0,0,1298,1361051648,15035242,1346016406,0,128,1,1,forced:s3a_prefetch,169.3993
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,669,698087773,113.6797,0.6875,0,0,0,0,0.0,0,0,0,289,303038464,1571136,301467328,0,128,1,1,forced:s3a_prefetch,40.1075
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,770,804723648,256.0491,0.6563,0,0,0,0,0.0,0,0,0,352,369098752,173888,368924864,0,128,1,1,forced:s3a_prefetch,46.1744
20260729-192104,headroom_b128_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_prefetch,0.0590
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,6331,2447110144,0.9455,0.4342,0,0,0,6208371938,1019154.2,169820,2725373,10227965,0,0,0,0,0,128,1,1,forced:s3a_random,339.8875
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,31.4204
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,622,1019168751,0.9579,0.0561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,40.8196
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,3.8023
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1939,511904306,0.8994,0.3038,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,101.8319
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1358,672823988,1.0403,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,74.3165
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,48.1560
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,38.2740
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:s3a_random,1.2668
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,6248,2437913341,0.9420,0.4416,0,0,0,6100833960,1010306.4,154662,2662625,10255988,0,0,0,0,0,128,1,1,forced:template_multimodal,335.6498
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,33.9058
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,622,1018688988,0.9574,0.0561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,40.8150
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,2.1317
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1899,506631363,0.8901,0.3181,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,99.7816
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1358,671919051,1.0389,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,74.3079
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,fmnist,1216,6140828,936,66725232,10.8658,0.2303,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,47.4363
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,36.5615
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,emb_real,1216,969764,14,1038718,1.0711,0.9885,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,forced:template_multimodal,0.7099
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,all,,11189,2588051441,7136,4240253962,1.6384,0.4592,3400,0,0,10273697766,1388295.3,167234,4858712,10416098,1085,933972482,61664445,872308037,0,128,1,1,selector:template_auto,397.2382
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,tpch,1309,295968743,928,572917253,1.9357,0.4492,610,0,0,0,0.0,0,0,0,207,208558294,26614343,181943951,0,128,1,1,selector:template_auto,51.8638
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,taxi,659,1064016617,851,1453271519,1.3658,0.0303,282,0,0,0,0.0,0,0,0,212,214433792,255688,214178104,0,128,1,1,selector:template_auto,56.4095
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,lastfm,1216,1867138,16,3657711,1.9590,0.9901,21,0,0,0,0.0,0,0,0,4,1048576,194710,853866,0,128,1,1,selector:template_auto,0.8349
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,mm,2785,569189337,2107,1093363254,1.9209,0.3691,1069,0,0,0,0.0,0,0,0,350,319029248,31748037,287281211,0,128,1,1,selector:template_auto,115.7771
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,clickbench,1572,646756165,1510,938019942,1.4503,0.1272,560,0,0,0,0.0,0,0,0,138,143130624,1627131,141503493,0,128,1,1,selector:template_auto,84.4457
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,fmnist,1216,6140828,999,112412861,18.3058,0.2862,516,0,0,0,0.0,0,0,0,131,34340864,238376,34102488,0,128,1,1,selector:template_auto,51.0221
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,sift,1216,3142849,724,65665357,20.8936,0.4400,335,0,0,0,0.0,0,0,0,43,13431084,986160,12444924,0,128,1,1,selector:template_auto,36.8262
20260729-192125,headroom_b128_block1_depth1_template_auto,template_auto,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,7,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,selector:template_auto,0.0590
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,all,,11189,2588051441,6171,3278526435,1.2668,0.5029,68,0,0,9086040090,1279691.2,163389,4322681,12768189,609,401080320,5663723,395416597,0,128,1,1,selector:decision_tree,339.8165
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,tpch,1309,295968743,605,123161773,0.4161,0.5378,7,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,selector:decision_tree,31.4246
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,taxi,659,1064016617,835,1182606824,1.1115,0.0440,19,0,0,0,0.0,0,0,0,205,67895296,3084635,64810661,0,128,1,1,selector:decision_tree,53.0282
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,lastfm,1216,1867138,10,3657711,1.9590,0.9918,2,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,selector:decision_tree,0.5349
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,mm,2785,569189337,1901,507082874,0.8909,0.3178,13,0,0,0,0.0,0,0,0,1,262144,0,262144,0,128,1,1,selector:decision_tree,99.8859
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,clickbench,1572,646756165,1358,672637033,1.0400,0.1361,18,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,selector:decision_tree,74.3148
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,fmnist,1216,6140828,684,695555405,113.2674,0.6752,4,0,0,0,0.0,0,0,0,289,303038464,1571136,301467328,0,128,1,1,selector:decision_tree,40.8333
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,sift,1216,3142849,767,92102176,29.3053,0.4630,3,0,0,0,0.0,0,0,0,114,29884416,1007952,28876464,0,128,1,1,selector:decision_tree,39.2284
20260729-192144,headroom_b128_block1_depth1_decision_tree,decision_tree,prefix,emb_real,1216,969764,11,1722639,1.7763,0.9910,2,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,selector:decision_tree,0.5664
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,all,,11189,2588051441,6211,2434515515,0.9407,0.4450,0,0,0,6276831289,1034664.0,159991,2743167,10386673,1,1048576,203840,844736,0,128,1,1,oracle_perworkload:bytes,333.7673
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,33.9058
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,taxi,659,1064016617,622,1018688988,0.9574,0.0561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,40.8150
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,128,1,1,oracle_perworkload:bytes,0.1805
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1899,506631363,0.8901,0.3181,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,99.7816
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1358,671919051,1.0389,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,74.3079
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,48.1560
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,36.5615
20260729-192201,headroom_b128_block1_depth1_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:bytes,0.0590
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,all,,11189,2588051441,5879,3070598416,1.1865,0.5005,0,0,0,7532208500,1144342.6,115086,3475646,10389418,290,304087040,1774976,302312064,0,128,1,1,oracle_perworkload:cost,323.2335
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:cost,31.4204
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,622,1018688988,0.9574,0.0561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:cost,40.8150
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,128,1,1,oracle_perworkload:cost,0.1805
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,1899,506631363,0.8901,0.3181,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:cost,99.7816
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1358,671919051,1.0389,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:cost,74.3079
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,669,698087773,113.6797,0.6875,0,0,0,0,0.0,0,0,0,289,303038464,1571136,301467328,0,128,1,1,oracle_perworkload:cost,40.1075
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:cost,36.5615
20260729-192218,headroom_b128_block1_depth1_oracle_cost,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,1,1,oracle_perworkload:cost,0.0590
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,all,,11189,2588051441,13591,4924794723,1.9029,0.4488,0,0,0,11811761897,1524610.9,169880,3549014,10478224,7424,1944952904,50410157,1894542747,0,128,4,4,forced:template_locality,726.5165
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,tpch,1309,295968743,2437,725366142,2.4508,0.3163,0,0,0,0,0.0,0,0,0,1542,403532933,25437688,378095245,0,128,4,4,forced:template_locality,128.7676
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,taxi,659,1064016617,1464,1324856303,1.2451,0.0501,0,0,0,0,0.0,0,0,0,838,219676672,6022798,213653874,0,128,4,4,forced:template_locality,85.8348
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,lastfm,1216,1867138,15,3516833,1.8835,0.9934,0,0,0,0,0.0,0,0,0,7,1835008,330060,1504948,0,128,4,4,forced:template_locality,0.7835
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,4561,1357488674,2.3850,0.3009,0,0,0,0,0.0,0,0,0,2614,685244416,15343424,669900992,0,128,4,4,forced:template_locality,240.9960
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,2710,1067178032,1.6500,0.0655,0,0,0,0,0.0,0,0,0,1241,325320704,190435,325130269,0,128,4,4,forced:template_locality,145.6774
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,1375,279580627,45.5282,0.5033,0,0,0,0,0.0,0,0,0,771,201904902,1343032,200561870,0,128,4,4,forced:template_locality,71.4163
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,sift,1216,3142849,1022,165544225,52.6733,0.4951,0,0,0,0,0.0,0,0,0,408,106754348,1439960,105314388,0,128,4,4,forced:template_locality,52.6788
20260729-192240,headroom_b128_block4_depth4_forced_template_locality,forced_template_locality,prefix,emb_real,1216,969764,7,1263887,1.3033,0.9967,0,0,0,0,0.0,0,0,0,3,683921,302760,381161,0,128,4,4,forced:template_locality,0.3621
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,16863,70288990769,27.1590,0.6454,0,0,0,193401683494,17745635.5,21391,58054987,60345599,12895,53564992814,666051845,52898940969,0,128,4,4,forced:s3a_prefetch,1513.4781
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,323,1286828261,4.3479,0.9641,0,0,0,0,0.0,0,0,0,276,1142162290,272163633,869998657,0,128,4,4,forced:s3a_prefetch,28.4222
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,803,3483767311,3.2742,0.5281,0,0,0,0,0.0,0,0,0,492,1977150305,199204082,1777946223,0,128,4,4,forced:s3a_prefetch,73.3738
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_prefetch,0.0805
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,8226,33965982995,59.6743,0.3813,0,0,0,0,0.0,0,0,0,6503,26863340243,117851552,26745488691,0,128,4,4,forced:s3a_prefetch,735.2249
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,5838,24586924881,38.0158,0.2462,0,0,0,0,0.0,0,0,0,4653,19516096512,73634722,19442461790,0,128,4,4,forced:s3a_prefetch,526.3792
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,599,2496363077,406.5190,0.7089,0,0,0,0,0.0,0,0,0,245,1025726880,2921680,1022805200,0,128,4,4,forced:s3a_prefetch,53.7572
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,1072,4464979220,1420.6789,0.7155,0,0,0,0,0.0,0,0,0,726,3040516584,276176,3040240408,0,128,4,4,forced:s3a_prefetch,96.1814
20260729-192604,headroom_b128_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_prefetch,0.0590
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,6331,2447110144,0.9455,0.4342,0,0,0,6208371938,1019154.2,169820,2725373,10227965,0,0,0,0,0,128,4,4,forced:s3a_random,339.8875
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,31.4204
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,622,1019168751,0.9579,0.0561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,40.8196
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,3.8023
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1939,511904306,0.8994,0.3038,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,101.8319
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1358,672823988,1.0403,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,74.3165
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,48.1560
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,38.2740
20260729-191757,headroom_b128_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:s3a_random,1.2668
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,6248,2437913341,0.9420,0.4416,0,0,0,6100833960,1010306.4,154662,2662625,10255988,0,0,0,0,0,128,4,4,forced:template_multimodal,335.6498
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:template_multimodal,33.9058
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,622,1018688988,0.9574,0.0561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:template_multimodal,40.8150
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:template_multimodal,2.1317
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1899,506631363,0.8901,0.3181,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:template_multimodal,99.7816
20260729-191857,headroom_b128_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1358,671919051,1.0389,0.1361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,128,4,4,forced:template_multimodal,74.3079
